vote,county,town,village,no,name,party,gender,birth,age,birth_place,education,is_current,is_win,is_no2,has_account
107年村(里)長選舉,基隆市,中山區,通明里,2,蘇祐平,無黨籍及未經政黨推薦,男,'0600827,47,臺灣省,高中,N,*," ",N
107年村(里)長選舉,基隆市,中山區,協和里,1,張中信,民主進步黨,男,'0500709,57,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,中山區,文化里,1,梁高淑真,無黨籍及未經政黨推薦,女,'0480726,59,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,基隆市,中山區,文化里,2,李麗真,無黨籍及未經政黨推薦,女,'0451127,61,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,基隆市,中山區,仙洞里,1,何銘松,無黨籍及未經政黨推薦,男,'0370523,70,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,中山區,太白里,1,高秋雄,無黨籍及未經政黨推薦,男,'0401103,67,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,中山區,太白里,2,鄭吉雄,無黨籍及未經政黨推薦,男,'0550909,52,臺灣省,高中,N,*," ",N
107年村(里)長選舉,基隆市,中山區,西榮里,1,郭朝鐘,無黨籍及未經政黨推薦,男,'0370301,70,臺灣省,專科,N,*," ",N
107年村(里)長選舉,基隆市,中山區,西榮里,2,許美玉,無黨籍及未經政黨推薦,女,'0430210,64,新北市,高中(職)以下,Y," "," ",N
107年村(里)長選舉,基隆市,中山區,西華里,1,陳柏豪,無黨籍及未經政黨推薦,男,'0520715,55,臺灣省,高中(職)以下,N,*," ",Y
107年村(里)長選舉,基隆市,中山區,西華里,2,陳麗環,無黨籍及未經政黨推薦,女,'0450712,62,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,基隆市,中山區,西定里,1,謝萬利,無黨籍及未經政黨推薦,男,'0441115,63,新北市,專科,N,*," ",N
107年村(里)長選舉,基隆市,中山區,西定里,2,陳福枝,無黨籍及未經政黨推薦,男,'0380122,69,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,中山區,西定里,3,陳文宗,無黨籍及未經政黨推薦,男,'0270121,80,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,基隆市,中山區,西康里,1,黃建發,中國國民黨,男,'0350917,72,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,中山區,西康里,2,張繼志,無黨籍及未經政黨推薦,男,'0551119,52,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,中山區,德和里,1,曾聖為,無黨籍及未經政黨推薦,男,'0740214,33,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,中山區,德和里,2,洪圓明,無黨籍及未經政黨推薦,男,'0600901,47,臺灣省,大學,N," "," ",N
107年村(里)長選舉,基隆市,中山區,中和里,1,陳恭訊,無黨籍及未經政黨推薦,男,'0410608,66,臺灣省,專科,Y," "," ",N
107年村(里)長選舉,基隆市,中山區,中和里,2,蘇彩雪,無黨籍及未經政黨推薦,女,'0550915,52,臺灣省,高中,N,*," ",N
107年村(里)長選舉,基隆市,中山區,德安里,1,謝銘傳,無黨籍及未經政黨推薦,男,'0480419,59,臺北市,高中,Y,*," ",N
107年村(里)長選舉,基隆市,中山區,和平里,1,邱愉茹,人民民主黨,女,'0600713,47,臺灣省,高中,N," "," ",Y
107年村(里)長選舉,基隆市,中山區,和平里,2,張和妹,無黨籍及未經政黨推薦,女,'0420504,65,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,中山區,和慶里,1,李詹淇,無黨籍及未經政黨推薦,男,'0480110,59,臺灣省,高中,N,*," ",N
107年村(里)長選舉,基隆市,中山區,和慶里,2,陳嘉和,無黨籍及未經政黨推薦,男,'0580320,49,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,中山區,和慶里,3,韓婉麗,無黨籍及未經政黨推薦,女,'0500428,57,新北市,大學,N," "," ",N
107年村(里)長選舉,基隆市,中山區,和慶里,4,簡阿文,無黨籍及未經政黨推薦,男,'0461028,61,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,中山區,和慶里,5,童鼎智,無黨籍及未經政黨推薦,男,'0500828,57,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,西川里,1,王忠誠,無黨籍及未經政黨推薦,男,'0431016,64,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,定國里,1,石北海,無黨籍及未經政黨推薦,男,'0410304,66,臺中市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,新西里,1,闕偉倫,無黨籍及未經政黨推薦,男,'0740524,33,臺灣省,大學,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,新西里,2,黃世榮,無黨籍及未經政黨推薦,男,'0490206,58,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,新西里,3,陳漢昭,無黨籍及未經政黨推薦,男,'0531213,53,新北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,定邦里,1,林惠蓮,無黨籍及未經政黨推薦,女,'0490302,58,新北市,高中,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,定邦里,2,李振銘,無黨籍及未經政黨推薦,男,'0570324,50,臺灣省,大學,Y," "," ",N
107年村(里)長選舉,基隆市,安樂區,慈仁里,1,鄭光輝,中國國民黨,男,'0440920,63,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,慈仁里,2,陳禮信,無黨籍及未經政黨推薦,男,'0490813,58,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,干城里,1,俞秀真,中國國民黨,女,'0501215,56,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,干城里,2,林香美,無黨籍及未經政黨推薦,女,'0700423,37,臺灣省,大學,N," "," ",Y
107年村(里)長選舉,基隆市,安樂區,永康里,1,余素雲,無黨籍及未經政黨推薦,女,'0420301,65,臺灣省,碩士,Y," "," ",N
107年村(里)長選舉,基隆市,安樂區,永康里,2,陳銘坤,無黨籍及未經政黨推薦,男,'0460904,61,臺灣省,專科,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,嘉仁里,1,陳新松,無黨籍及未經政黨推薦,男,'0371225,69,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,基隆市,安樂區,嘉仁里,2,王貴美,無黨籍及未經政黨推薦,女,'0460410,61,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,安和里,1,童意鵬,無黨籍及未經政黨推薦,男,'0560116,51,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,安和里,2,徐振杉,無黨籍及未經政黨推薦,男,'0461201,60,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,樂一里,1,郭時福,無黨籍及未經政黨推薦,男,'0480226,59,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,外寮里,1,顏厚廣,無黨籍及未經政黨推薦,男,'0510125,56,臺灣省,碩士,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,外寮里,2,吳芊汝,無黨籍及未經政黨推薦,女,'0450805,62,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,基隆市,安樂區,中崙里,1,李源林,無黨籍及未經政黨推薦,男,'0520601,55,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,內寮里,1,嚴福神,無黨籍及未經政黨推薦,男,'0500215,57,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,內寮里,2,陳玉慧,無黨籍及未經政黨推薦,女,'0490709,58,新北市,專科,Y," "," ",N
107年村(里)長選舉,基隆市,安樂區,內寮里,3,何立民,無黨籍及未經政黨推薦,男,'0560408,51,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,新崙里,1,潘梅雪,無黨籍及未經政黨推薦,女,'0431120,64,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,新崙里,2,林金龍,無黨籍及未經政黨推薦,男,'0451006,62,新北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,三民里,1,許超勝,無黨籍及未經政黨推薦,男,'0571105,50,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,三民里,2,簡義雄,無黨籍及未經政黨推薦,男,'0651201,41,臺灣省,高中,N," "," ",Y
107年村(里)長選舉,基隆市,安樂區,四維里,1,黃雅玲,無黨籍及未經政黨推薦,女,'0570606,50,臺灣省,高中,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,五福里,1,舒瑞利,中國國民黨,男,'0440215,63,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,六合里,1,潘德發,無黨籍及未經政黨推薦,男,'0530509,54,臺南市,高中,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,六合里,2,曾定盛,無黨籍及未經政黨推薦,男,'0561027,51,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,七賢里,1,林慶寶,中國國民黨,男,'0400501,67,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,七賢里,2,張銘傑,無黨籍及未經政黨推薦,男,'0390412,68,臺中市,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯歌里,1,陳東鵬,無黨籍及未經政黨推薦,男,'0450618,62,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯歌里,2,王俊琳,中國國民黨,男,'0660630,41,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯歌里,3,何進守,無黨籍及未經政黨推薦,男,'0440204,63,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,武崙里,1,李文財,無黨籍及未經政黨推薦,男,'0601002,47,新北市,高中,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,武崙里,2,林武雄,無黨籍及未經政黨推薦,男,'0271007,80,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,長樂里,1,張德發,無黨籍及未經政黨推薦,男,'0460917,61,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,興寮里,1,黃書筠,無黨籍及未經政黨推薦,女,'0690101,38,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,基隆市,安樂區,興寮里,2,林容如,中國國民黨,女,'0581116,49,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯安里,1,謝偉仁,無黨籍及未經政黨推薦,男,'0481015,59,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,安樂區,鶯安里,2,徐元裕,中國國民黨,男,'0641004,43,臺灣省,大學,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯安里,3,曾奕智,無黨籍及未經政黨推薦,男,'0700317,37,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯安里,4,陳孝爕,無黨籍及未經政黨推薦,男,'0430905,64,桃園市,大學,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,鶯安里,5,劉大維,無黨籍及未經政黨推薦,男,'0451212,61,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,壯觀里,1,蔡秋霖,無黨籍及未經政黨推薦,男,'0370907,70,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,安樂區,壯觀里,2,楊添發,無黨籍及未經政黨推薦,男,'0450315,62,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,仁壽里,1,吳姿蓉,無黨籍及未經政黨推薦,女,'0600113,47,新北市,高中,N," "," ",N
107年村(里)長選舉,基隆市,信義區,仁壽里,2,林東寶,無黨籍及未經政黨推薦,男,'0440216,63,臺中市,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,仁義里,1,王柏力,中國國民黨,男,'0501130,56,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,義昭里,1,童冠睿,無黨籍及未經政黨推薦,男,'0661013,41,臺灣省,碩士,N,*," ",N
107年村(里)長選舉,基隆市,信義區,義昭里,2,龔信謀,無黨籍及未經政黨推薦,男,'0421012,65,臺灣省,專科,Y," "," ",N
107年村(里)長選舉,基隆市,信義區,義幸里,1,陳素瓊,無黨籍及未經政黨推薦,女,'0461105,61,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,信義區,義幸里,2,李王環,無黨籍及未經政黨推薦,女,'0470122,60,臺北市,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,義民里,1,連轉旺,無黨籍及未經政黨推薦,男,'0510521,56,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,義和里,1,蔡麗月,民主進步黨,女,'0440511,63,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,智慧里,1,蔡美玉,無黨籍及未經政黨推薦,女,'0390101,68,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,智誠里,1,何希華,無黨籍及未經政黨推薦,男,'0511214,55,臺灣省,高中(職)以下,N,*," ",N
107年村(里)長選舉,基隆市,信義區,智誠里,2,張文金,無黨籍及未經政黨推薦,男,'0491217,57,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,基隆市,信義區,智誠里,3,吳龍慶,無黨籍及未經政黨推薦,男,'0501014,57,臺灣省,專科,N," "," ",N
107年村(里)長選舉,基隆市,信義區,禮儀里,1,郭金德,中國國民黨,男,'0480821,59,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,禮東里,1,賴興泉,中國國民黨,男,'0471125,59,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,信綠里,1,吳銘達,無黨籍及未經政黨推薦,男,'0401013,67,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,東光里,1,陳裕燦,無黨籍及未經政黨推薦,男,'0470402,60,臺灣省,大學,N,*," ",N
107年村(里)長選舉,基隆市,信義區,東光里,2,余瑛鋗,無黨籍及未經政黨推薦,女,'0721124,35,臺灣省,大學,N," "," ",Y
107年村(里)長選舉,基隆市,信義區,東明里,1,翁誠鍾,無黨籍及未經政黨推薦,男,'0660902,41,臺灣省,大學,N,*," ",N
107年村(里)長選舉,基隆市,信義區,東明里,2,賴賢義,無黨籍及未經政黨推薦,男,'0430606,64,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,基隆市,信義區,東安里,1,林睿騰,無黨籍及未經政黨推薦,男,'0710406,36,臺灣省,大學,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,東安里,2,丁巨溥,無黨籍及未經政黨推薦,男,'0400215,67,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,信義區,孝岡里,1,吳石金,無黨籍及未經政黨推薦,男,'0630408,44,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,東信里,1,薛朝富,無黨籍及未經政黨推薦,男,'0420322,65,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,信義區,東信里,2,賴姵綺,無黨籍及未經政黨推薦,女,'0531108,54,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,孝深里,1,王永昌,民主進步黨,男,'0651217,41,臺灣省,高中,N," "," ",Y
107年村(里)長選舉,基隆市,信義區,孝深里,2,陳李美蓮,中國國民黨,女,'0391226,67,新北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,信義區,孝深里,3,何國鍊,無黨籍及未經政黨推薦,男,'0540920,53,臺灣省,高中,N,*," ",Y
107年村(里)長選舉,基隆市,信義區,孝深里,4,劉明添,無黨籍及未經政黨推薦,男,'0521207,54,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,基隆市,信義區,孝賢里,1,陳光耀,無黨籍及未經政黨推薦,男,'0560831,51,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,基隆市,信義區,孝賢里,2,陳文昌,無黨籍及未經政黨推薦,男,'0650425,42,新北市,高中,N," "," ",N
107年村(里)長選舉,基隆市,信義區,孝賢里,3,莊榮清,中國國民黨,男,'0361128,70,新北市,高中,N,*," ",N
107年村(里)長選舉,基隆市,信義區,孝德里,1,朱志偉,無黨籍及未經政黨推薦,男,'0680821,39,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,基隆市,信義區,孝德里,2,蔡國俊,無黨籍及未經政黨推薦,男,'0620626,45,臺灣省,高中,N," "," ",N
107年村(里)長選舉,基隆市,信義區,孝忠里,1,林崇道,中國國民黨,男,'0801019,27,臺北市,高中,N,*," ",N
107年村(里)長選舉,基隆市,信義區,孝忠里,2,陳軍佐,無黨籍及未經政黨推薦,男,'0680617,39,臺灣省,專科,Y," "," ",N
107年村(里)長選舉,新竹市,東區,南門里,1,沈雄輝,無黨籍及未經政黨推薦,男,'0290929,78,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹市,東區,福德里,1,宋金海,無黨籍及未經政黨推薦,男,'0360401,71,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹市,東區,福德里,2,陳嘉福,無黨籍及未經政黨推薦,男,'0570531,50,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹市,東區,南市里,1,石添益,無黨籍及未經政黨推薦,男,'0520413,55,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹市,東區,南市里,2,鄧麗娟,無黨籍及未經政黨推薦,女,'0421118,65,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹市,東區,關帝里,1,彭德和,無黨籍及未經政黨推薦,男,'0330816,74,臺灣省,大學,N," "," ",N
107年村(里)長選舉,新竹市,東區,關帝里,2,陳冠帆,無黨籍及未經政黨推薦,男,'0770630,30,桃園市,碩士,N," "," ",N
107年村(里)長選舉,新竹市,東區,關帝里,3,李文桂,無黨籍及未經政黨推薦,男,'0471012,60,臺灣省,高中,N,*," ",N
107年村(里)長選舉,新竹市,東區,關帝里,4,鄭碧瑕,無黨籍及未經政黨推薦,女,'0390317,68,臺灣省,高中,N," "," ",N
107年村(里)長選舉,新竹市,東區,東門里,1,廖建福,無黨籍及未經政黨推薦,男,'0360402,71,臺灣省,高中(職)以下,N," "," ",N
107年村(里)長選舉,新竹市,東區,東門里,2,蘇竹勝,無黨籍及未經政黨推薦,男,'0380828,69,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹市,東區,榮光里,1,張雲錦,無黨籍及未經政黨推薦,男,'0460407,61,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,新竹市,東區,成功里,1,林俊縢,無黨籍及未經政黨推薦,男,'0590623,48,臺灣省,碩士,Y,*," ",N
107年村(里)長選舉,新竹市,東區,下竹里,1,鄭勁譹,無黨籍及未經政黨推薦,男,'0650515,42,臺灣省,專科,N," "," ",N
107年村(里)長選舉,新竹市,東區,下竹里,2,莊子緩,無黨籍及未經政黨推薦,女,'0741006,33,臺灣省,碩士,Y,*," ",N
107年村(里)長選舉,新竹市,東區,竹蓮里,1,鄭煥堃,無黨籍及未經政黨推薦,男,'0361210,70,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,新竹市,東區,寺前里,1,鄭錦章,無黨籍及未經政黨推薦,男,'0360323,71,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,新竹市,東區,育賢里,1,黃逸群,無黨籍及未經政黨推薦,男,'0770418,30,臺灣省,大學,N," "," ",N
107年村(里)長選舉,新竹市,東區,育賢里,2,周本裕,無黨籍及未經政黨推薦,男,'0391101,68,臺灣省,高中,Y," "," ",N
107年村(里)長選舉,新竹市,東區,育賢里,3,朱鴻銘,無黨籍及未經政黨推薦,男,'0510717,56,臺灣省,高中(職)以下,N,*," ",N
