縣市,序號,擬參選人,選舉名稱,申報序號,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,收入小計,超過三萬元之收入總額,金錢收入總額,非金錢收入總額,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出,支出小計,超過三萬元之支出總額,金錢支出總額,非金錢支出總額,結算日專戶存款餘額,(加)購買金錢以外之財產,(減)變賣金錢以外之財產,餘額,收支結存內金錢餘額,金錢以外之財產,會計師事務所全名,會計師姓名,製表人,結算日期,申報日期,更正日期
臺中市,16,吳品儀,107年直轄市議員選舉,首次申報,170000.00,30000.00,0.00,0.00,0.00,2.00,200002.00,150000.00,200002.00,0.00,112000.00,184200.00,0.00,0.00,0.00,0.00,0.00,120000.00,0.00,0.00,416200.00,396200.00,416200.00,0.00,0.00,0.00,0.00,-216198.00,-216198.00,0.00,,,吳品儀,1080215,1080215,1080320
臺中市,17,吳敏濟,107年直轄市議員選舉,首次申報,2908600.00,1918000.00,0.00,0.00,433200.00,1622.00,5261422.00,3843000.00,5261422.00,0.00,956350.00,1635125.00,0.00,2500.00,745620.00,0.00,90865.00,300000.00,0.00,118000.00,3848460.00,3362731.00,3848460.00,0.00,2312332.00,0.00,0.00,1412962.00,1412962.00,0.00,,,吳中源,1071221,1080223,1080427
臺中市,18,吳瓊華,107年直轄市議員選舉,首次申報,2495460.00,904000.00,0.00,30000.00,0.00,172.00,3429632.00,2970000.00,3429632.00,0.00,0.00,1484205.00,0.00,120000.00,478925.00,0.00,1246317.00,106000.00,0.00,0.00,3435447.00,3135180.00,3435447.00,0.00,172.00,0.00,0.00,-5815.00,-5815.00,0.00,,,吳瓊華,1071221,1080220,1080222
臺中市,19,吳顯森,107年直轄市議員選舉,首次申報,747000.00,700000.00,0.00,0.00,0.00,116.00,1447116.00,1402000.00,1447116.00,0.00,0.00,2713352.00,0.00,0.00,0.00,115734.00,1141606.00,0.00,0.00,0.00,3970692.00,3243708.00,3970692.00,0.00,114.00,0.00,0.00,-2523576.00,-2523576.00,0.00,,,陳玉芳,1071221,1080215,1080304
臺中市,20,李中,107年直轄市議員選舉,首次申報,6621000.00,2460000.00,0.00,70000.00,1500.00,430.00,9152930.00,8678800.00,9152930.00,0.00,866200.00,7191512.00,203000.00,0.00,200000.00,1330.00,539248.00,230000.00,0.00,0.00,9231290.00,8442859.00,9231290.00,0.00,0.00,0.00,0.00,-78360.00,-78360.00,0.00,,,劉美緣,1080225,1080225,1080505
臺中市,21,李天生,107年直轄市議員選舉,首次申報,7900800.00,1963000.00,0.00,100000.00,10000.00,249.00,9974049.00,7290000.00,9974049.00,0.00,1404903.00,6243061.00,304900.00,330320.00,1499060.00,279603.00,1608519.00,280000.00,0.00,152050.00,12102416.00,11083653.00,12102416.00,0.00,0.00,0.00,0.00,-2128367.00,-2128367.00,0.00,,,陳麗娜,1080122,1080125,
臺中市,22,李國禎,107年直轄市議員選舉,首次申報,437266.00,40000.00,334738.00,0.00,0.00,110.00,812114.00,584738.00,812114.00,0.00,0.00,337401.00,0.00,16268.00,18000.00,95496.00,256646.00,200000.00,0.00,21000.00,944811.00,510285.00,944811.00,0.00,10.00,0.00,0.00,-132697.00,-132697.00,0.00,,,黃曉詩,1071224,1080129,
臺中市,23,李婉如,107年直轄市議員選舉,首次申報,43610.00,6000.00,0.00,0.00,19880.00,5.00,69495.00,0.00,69495.00,0.00,0.00,26250.00,0.00,0.00,7700.00,2495.00,3366.00,0.00,0.00,500.00,40311.00,0.00,40311.00,0.00,5.00,0.00,0.00,29184.00,29184.00,0.00,,,曾靖諭,1071222,1080212,
臺中市,24,李順涼,107年直轄市議員選舉,首次申報,1264200.00,306000.00,0.00,10000.00,0.00,133.00,1580333.00,1210000.00,1580333.00,0.00,734525.00,422969.00,9535.00,90000.00,79213.00,124248.00,277653.00,15000.00,0.00,0.00,1753143.00,1485661.00,1753143.00,0.00,0.00,0.00,0.00,-172810.00,-172810.00,0.00,,,高春妹,1080131,1080115,1080218
臺中市,25,李榮鴻,107年直轄市議員選舉,首次申報,1316000.00,710000.00,0.00,60000.00,2700.00,40.00,2088740.00,1900000.00,2086040.00,2700.00,510375.00,2292559.00,411038.00,0.00,582991.00,142829.00,269470.00,120000.00,0.00,23800.00,4353062.00,3517216.00,4350362.00,2700.00,120.00,0.00,0.00,-2264322.00,-2264322.00,0.00,,,李淑卿,1071221,1080111,1080121
臺中市,26,李麗華,107年直轄市議員選舉,首次申報,7864700.00,5745985.00,0.00,0.00,0.00,300.00,13610985.00,12454500.00,13610985.00,0.00,1856277.00,3559248.00,67355.00,3136403.00,299614.00,106327.00,4149780.00,500000.00,0.00,0.00,13675004.00,12700141.00,13675004.00,0.00,285.00,0.00,0.00,-64019.00,-64019.00,0.00,建智聯合會計師事務所,林玫君,李國輝,1071224,1080219,1080606
臺中市,27,沈佑蓮,107年直轄市議員選舉,首次申報,4002670.00,1081000.00,0.00,32000.00,100.00,221.00,5115991.00,3849970.00,5115991.00,0.00,1275065.00,1673093.00,72700.00,200000.00,85700.00,3024.00,147239.00,5000.00,0.00,38600.00,3500421.00,3168161.00,3500421.00,0.00,1140991.00,0.00,0.00,1615570.00,1615570.00,0.00,,,李貞君,1080219,1080219,1080417
臺中市,28,阮啓平,107年直轄市議員選舉,首次申報,1095891.00,226000.00,0.00,0.00,28300.00,38.00,1350229.00,878403.00,1325229.00,25000.00,789304.00,869301.00,1710.00,126088.00,103000.00,67490.00,223108.00,97000.00,0.00,68150.00,2345151.00,1785400.00,2320151.00,25000.00,0.00,0.00,0.00,-994922.00,-994922.00,0.00,,,阮啓平,1071221,1080131,1080420
臺中市,29,周永鴻,107年直轄市議員選舉,首次申報,3481200.00,3338000.00,0.00,0.00,501010.00,337.00,7320547.00,6315000.00,7320547.00,0.00,1874428.00,3037545.00,579320.00,106900.00,748585.00,145143.00,534369.00,700000.00,1000.00,21700.00,7748990.00,6247153.00,7748990.00,0.00,0.00,0.00,0.00,-428443.00,-428443.00,0.00,,,黃芸慧,1080122,1080211,
臺中市,30,林汝洲,107年直轄市議員選舉,首次申報,182000.00,220000.00,0.00,0.00,280.00,0.00,402280.00,332000.00,402280.00,0.00,0.00,62850.00,108000.00,0.00,261800.00,4500.00,0.00,0.00,0.00,0.00,437150.00,386000.00,437150.00,0.00,402280.00,0.00,0.00,-34870.00,-34870.00,0.00,,,李怡靜,1071122,1080220,
臺中市,31,林孟令,107年直轄市議員選舉,首次申報,800000.00,2210000.00,0.00,0.00,0.00,0.00,3010000.00,3010000.00,3010000.00,0.00,333375.00,6063813.00,0.00,0.00,1596584.00,0.00,259146.00,300000.00,500000.00,0.00,9052918.00,8633501.00,9052918.00,0.00,100.00,0.00,0.00,-6042918.00,-6042918.00,0.00,,,陳雅如,1071125,1071210,1080117
臺中市,32,林祈烽,107年直轄市議員選舉,首次申報,4688200.00,2835000.00,0.00,0.00,0.00,292.00,7523492.00,6520000.00,7423492.00,100000.00,5182290.00,1388397.00,33092.00,34988.00,359460.00,105134.00,545151.00,120000.00,0.00,63800.00,7832312.00,7286219.00,7732312.00,100000.00,0.00,0.00,0.00,-308820.00,-308820.00,0.00,,,林珮瀅,1071221,1080211,1080315
臺中市,33,林益陸,107年直轄市議員選舉,首次申報,24600.00,0.00,0.00,0.00,10347.00,0.00,34947.00,0.00,34947.00,0.00,230000.00,127705.00,0.00,0.00,3300.00,42676.00,11887.00,0.00,0.00,0.00,415568.00,86500.00,415568.00,0.00,1200.00,0.00,0.00,-380621.00,-380621.00,0.00,,,全玉嬌,1071127,1071210,1071214
臺中市,34,林國佑,107年直轄市議員選舉,首次申報,332000.00,117000.00,0.00,0.00,20000.00,0.00,469000.00,365000.00,424000.00,45000.00,0.00,156000.00,73000.00,0.00,40800.00,0.00,56010.00,145000.00,0.00,0.00,470810.00,264600.00,425810.00,45000.00,0.00,0.00,0.00,-1810.00,-1810.00,0.00,,,林子頎,1080121,1071227,1080125
臺中市,35,林義偉,107年直轄市議員選舉,首次申報,3691000.00,1490000.00,0.00,100000.00,0.00,16.00,5281016.00,4962000.00,5085016.00,196000.00,1002519.00,2461122.00,224100.00,413300.00,52000.00,108841.00,779208.00,410000.00,0.00,86750.00,5537840.00,3813635.00,5341840.00,196000.00,0.00,0.00,0.00,-256824.00,-256824.00,0.00,,,李宜佩,1071130,1071218,1080220
臺中市,36,林碧秀,107年直轄市議員選舉,首次申報,2047000.00,566000.00,0.00,22000.00,0.00,11.00,2635011.00,2369000.00,2635011.00,0.00,0.00,2804821.00,0.00,0.00,246355.00,7260.00,48873.00,200000.00,0.00,0.00,3307309.00,3129181.00,3307309.00,0.00,11.00,0.00,0.00,-672298.00,-672298.00,0.00,,,張淑玲,1071221,1080119,
臺中市,37,林德宇,107年直轄市議員選舉,首次申報,3311200.00,1410000.00,0.00,0.00,0.00,0.00,4721200.00,3890000.00,4721200.00,0.00,823520.00,4981361.00,263356.00,543474.00,104730.00,170874.00,259914.00,100000.00,0.00,0.00,7247229.00,6333123.00,7247229.00,0.00,0.00,0.00,0.00,-2526029.00,-2526029.00,0.00,,,何怡瑩,1071224,1080222,1080522
臺中市,38,林學冠,107年直轄市議員選舉,首次申報,3822000.00,852000.00,0.00,150000.00,5000.00,236.00,4829236.00,4582000.00,4685236.00,144000.00,2111786.00,1769401.00,0.00,160195.00,0.00,20586.00,718832.00,100000.00,0.00,25494.00,4906294.00,3930427.00,4762294.00,144000.00,237.00,0.00,0.00,-77058.00,-77058.00,0.00,,,林學冠,1071224,1080116,1080212
臺中市,39,邱于珊,107年直轄市議員選舉,首次申報,899000.00,445000.00,150000.00,0.00,6000.00,0.00,1500000.00,920000.00,1500000.00,0.00,897085.00,1114504.00,201408.00,51210.00,354563.00,5323.00,154553.00,80000.00,0.00,0.00,2858646.00,1978919.00,2858646.00,0.00,0.00,0.00,0.00,-1358646.00,-1358646.00,0.00,,,李品醇,1071205,1080224,1080528
臺中市,40,邱孟玲,107年直轄市議員選舉,首次申報,239600.00,1050000.00,500000.00,0.00,0.00,0.00,1789600.00,1700000.00,1789600.00,0.00,1397815.00,332864.00,0.00,0.00,45720.00,0.00,13201.00,0.00,0.00,0.00,1789600.00,1540800.00,1789600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,邱孟玲,1071201,1080210,
臺中市,41,邱素貞,107年直轄市議員選舉,首次申報,3590747.00,730000.00,0.00,0.00,0.00,153.00,4320900.00,2612000.00,3810900.00,510000.00,1698380.00,2647946.00,0.00,96000.00,100500.00,0.00,1241800.00,230000.00,0.00,0.00,6014626.00,5394032.00,5504626.00,510000.00,153.00,0.00,0.00,-1693726.00,-1693726.00,0.00,,,黃淑紋,1071224,1080215,1080320
臺中市,42,施志昌,107年直轄市議員選舉,首次申報,3279600.00,2226627.00,0.00,0.00,1000.00,406.00,5507633.00,4746027.00,5291606.00,216027.00,2196281.00,2481835.00,17738.00,234928.00,480347.00,144721.00,431987.00,320000.00,0.00,0.00,6307837.00,4878793.00,6091810.00,216027.00,137406.00,0.00,0.00,-800204.00,-800204.00,0.00,,,蔡竺君,1071224,1080215,1080408
臺中市,43,柯貞竹,107年直轄市議員選舉,首次申報,423000.00,0.00,0.00,0.00,19800.00,72.00,442872.00,350000.00,442872.00,0.00,0.00,368460.00,60000.00,0.00,99160.00,0.00,79769.00,0.00,0.00,11424.00,618813.00,533949.00,618813.00,0.00,872.00,0.00,0.00,-175941.00,-175941.00,0.00,,,柯貞竹,1071221,1080212,1080416
臺中市,44,柯靜志,107年直轄市議員選舉,首次申報,125154.00,60000.00,0.00,0.00,18001.00,0.00,203155.00,50000.00,203155.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,200366.00,60000.00,0.00,0.00,261866.00,250000.00,261866.00,0.00,96.00,0.00,0.00,-58711.00,-58711.00,0.00,,,柯靜志,1080225,1080304,
臺中市,45,段緯宇,107年直轄市議員選舉,首次申報,802000.00,0.00,250000.00,0.00,0.00,5.00,1052005.00,1050000.00,1052005.00,0.00,965410.00,931357.00,0.00,0.00,0.00,195364.00,2197527.00,0.00,0.00,0.00,4289658.00,3104756.00,4289658.00,0.00,5.00,0.00,0.00,-3237653.00,-3237653.00,0.00,,,楊雅玲,1071224,1071226,
臺中市,46,洪金福,107年直轄市議員選舉,首次申報,139000.00,330000.00,250000.00,0.00,1.00,22.00,719023.00,660000.00,693023.00,26000.00,65808.00,531524.00,18900.00,2504.00,224750.00,0.00,67573.00,70000.00,100000.00,10800.00,1091859.00,677405.00,1065859.00,26000.00,22.00,0.00,0.00,-372836.00,-372836.00,0.00,,,賴騰穆,1080218,1080107,1080221
臺中市,47,范淞育,107年直轄市議員選舉,首次申報,337600.00,60000.00,0.00,20000.00,0.00,0.00,417600.00,100000.00,417600.00,0.00,202275.00,552473.00,40418.00,0.00,0.00,2300.00,114828.00,30000.00,0.00,0.00,942294.00,580583.00,942294.00,0.00,0.00,0.00,0.00,-524694.00,-524694.00,0.00,,,陳佩瑩,1071127,1080115,1080222
臺中市,48,苗豐隆,107年直轄市議員選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,苗豐隆,1071224,1080214,
臺中市,49,徐瑄灃,107年直轄市議員選舉,首次申報,442820.00,20000.00,0.00,0.00,31500.00,17.00,494337.00,50000.00,459617.00,34720.00,1560210.00,2200468.00,0.00,200000.00,437300.00,65345.00,148847.00,0.00,0.00,15000.00,4627170.00,3787993.00,4592450.00,34720.00,17.00,0.00,0.00,-4132833.00,-4132833.00,0.00,,,江淑芬,1071221,1071224,1080118
臺中市,50,翁美春,107年直轄市議員選舉,首次申報,2093400.00,1191000.00,0.00,0.00,9000.00,51.00,3293451.00,2576000.00,3293451.00,0.00,920000.00,1408215.00,279912.00,0.00,164070.00,1221.00,375391.00,20000.00,0.00,230000.00,3398809.00,3159697.00,3398809.00,0.00,50.00,0.00,0.00,-105358.00,-105358.00,0.00,,,陳嘉純,1071221,1080118,1080128
臺中市,51,張正興,107年直轄市議員選舉,首次申報,16000.00,30000.00,0.00,20000.00,0.00,0.00,66000.00,0.00,66000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66000.00,0.00,0.00,66000.00,0.00,66000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,張正興,1080215,1080219,
臺中市,52,張玉嬿,107年直轄市議員選舉,首次申報,2719300.00,345000.00,0.00,0.00,74048.00,0.00,3138348.00,2362000.00,3138348.00,0.00,552264.00,1921390.00,509160.00,95901.00,101200.00,12442.00,214041.00,0.00,0.00,0.00,3406398.00,2507651.00,3406398.00,0.00,1.00,0.00,0.00,-268050.00,-268050.00,0.00,,,張玉嬿,1071224,1080220,1080523
臺中市,53,張立傑,107年直轄市議員選舉,首次申報,3361000.00,1324000.00,0.00,120000.00,0.00,23.00,4805023.00,4306000.00,4805023.00,0.00,0.00,3454753.00,63050.00,5200.00,531083.00,81256.00,470799.00,950000.00,0.00,7097878.00,12654019.00,12016044.00,12654019.00,0.00,23.00,0.00,0.00,-7848996.00,-7848996.00,0.00,,,張儷蓁,1071225,1080221,1080606
臺中市,54,張芬郁,107年直轄市議員選舉,首次申報,3202600.00,801000.00,0.00,2000.00,2000.00,115.00,4007715.00,3406000.00,3907715.00,100000.00,638430.00,2168721.00,160490.00,818000.00,257200.00,94353.00,505710.00,60000.00,0.00,43581.00,4746485.00,3869156.00,4646485.00,100000.00,115.00,0.00,0.00,-738770.00,-738770.00,0.00,,,賴孟美、黃泓尹,1071221,1080219,1080412
臺中市,55,張彥彤,107年直轄市議員選舉,首次申報,508600.00,730000.00,0.00,0.00,16748.00,130.00,1255478.00,1100000.00,1255478.00,0.00,531525.00,706874.00,43200.00,0.00,0.00,0.00,46480.00,0.00,0.00,0.00,1328079.00,1147225.00,1328079.00,0.00,1255478.00,0.00,0.00,-72601.00,-72601.00,0.00,,,胡靜卿,1071221,1080213,1080319
臺中市,56,張家銨,107年直轄市議員選舉,首次申報,2740900.00,1365200.00,0.00,32000.00,46000.00,131.00,4184231.00,3540000.00,4124231.00,60000.00,1604234.00,1401472.00,0.00,83205.00,530798.00,172002.00,443815.00,70000.00,0.00,112350.00,4417876.00,2951928.00,4357876.00,60000.00,21258.00,0.00,0.00,-233645.00,-233645.00,0.00,,,林麗紅,1071221,1080211,1080211
臺中市,57,張清照,107年直轄市議員選舉,首次申報,3134000.00,3573000.00,0.00,0.00,0.00,8.00,6707008.00,6452000.00,6707008.00,0.00,0.00,4994821.00,388247.00,0.00,702550.00,10200.00,588245.00,100000.00,0.00,0.00,6784063.00,6365035.00,6784063.00,0.00,8.00,0.00,0.00,-77055.00,-77055.00,0.00,,,陳玉菁,1071221,1080213,
臺中市,58,張雅旻,107年直轄市議員選舉,首次申報,1292368.00,600000.00,0.00,112000.00,147.00,63.00,2004578.00,1579000.00,2004578.00,0.00,266375.00,1234759.00,213879.00,77113.00,100600.00,26591.00,377831.00,110000.00,0.00,157454.00,2564602.00,1724040.00,2564602.00,0.00,98.00,0.00,0.00,-560024.00,-560024.00,0.00,,,張雅慧,1071221,1080220,1080604
臺中市,59,張滄沂,107年直轄市議員選舉,首次申報,2938800.00,4480000.00,0.00,0.00,107080.00,42.00,7525922.00,6916000.00,6953642.00,572280.00,0.00,6064616.00,462000.00,0.00,78920.00,29872.00,471268.00,470000.00,0.00,519825.00,8096501.00,7900935.00,7524221.00,572280.00,42.00,0.00,0.00,-570579.00,-570579.00,0.00,,,王均森,1071221,1071222,1080131
臺中市,60,張廖乃綸,107年直轄市議員選舉,首次申報,703000.00,50000.00,0.00,0.00,9000.00,38.00,762038.00,566000.00,762038.00,0.00,0.00,912811.00,0.00,0.00,12000.00,11000.00,15036.00,0.00,0.00,0.00,950847.00,888199.00,950847.00,0.00,38.00,0.00,0.00,-188809.00,-188809.00,0.00,,,張廖乃綸,1071221,1080221,1080326
臺中市,61,張耀中,107年直轄市議員選舉,首次申報,5086500.00,2986000.00,0.00,6000.00,19509.00,908.00,8098917.00,6926000.00,8098917.00,0.00,2614700.00,1217349.00,90000.00,76000.00,119790.00,114041.00,693143.00,20000.00,0.00,40590.00,4985613.00,3986385.00,4985613.00,0.00,3123479.00,0.00,0.00,3113304.00,3113304.00,0.00,,,張瀞之,1071224,1080102,1080318
臺中市,62,張瀞分,107年直轄市議員選舉,首次申報,2456000.00,978000.00,0.00,0.00,70200.00,117.00,3504317.00,3156000.00,3402317.00,102000.00,184850.00,3909682.00,517820.00,253950.00,126835.00,0.00,225489.00,8000.00,0.00,88100.00,5314726.00,4453648.00,5212726.00,102000.00,117.00,0.00,0.00,-1810409.00,-1810409.00,0.00,,,黃莉婷,1071221,1080109,1080128
臺中市,63,許皓甯,107年直轄市議員選舉,首次申報,737547.00,0.00,563985.00,50000.00,47653.00,6.00,1399191.00,910651.00,1399191.00,0.00,561320.00,403590.00,91680.00,265551.00,0.00,0.00,33634.00,200000.00,0.00,0.00,1555775.00,1362150.00,1555775.00,0.00,0.00,0.00,0.00,-156584.00,-156584.00,0.00,,,許皓甯,1080102,1080217,1080603
臺中市,64,許維智,107年直轄市議員選舉,首次申報,1803618.00,276666.00,0.00,0.00,0.00,0.00,2080284.00,1516666.00,2056484.00,23800.00,400000.00,2116403.00,30000.00,0.00,52673.00,9136.00,30689.00,50000.00,0.00,28400.00,2717301.00,2457998.00,2693501.00,23800.00,0.00,0.00,0.00,-637017.00,-637017.00,0.00,,,江麗音,1071128,1080122,
臺中市,65,陳文政,107年直轄市議員選舉,首次申報,705900.00,806000.00,0.00,0.00,0.00,46.00,1511946.00,1286000.00,1455946.00,56000.00,103150.00,836411.00,309600.00,0.00,4595.00,3564.00,104355.00,146000.00,0.00,8000.00,1515675.00,1275789.00,1459675.00,56000.00,321.00,0.00,0.00,-3729.00,-3729.00,0.00,,,"曾麗 鳳",1071222,1080118,
臺中市,66,陳世凱,107年直轄市議員選舉,首次申報,1324000.00,1790000.00,0.00,0.00,0.00,8.00,3114008.00,2940000.00,3114008.00,0.00,485650.00,1886329.00,27750.00,60000.00,66000.00,0.00,564210.00,10000.00,0.00,28400.00,3128339.00,1712556.00,3128339.00,0.00,100.00,0.00,0.00,-14331.00,-14331.00,0.00,,,陳世凱,1071221,1080221,1080419
臺中市,67,陳本添,107年直轄市議員選舉,首次申報,1834000.00,321000.00,0.00,0.00,0.00,148.00,2155148.00,1790000.00,2155148.00,0.00,284725.00,1323561.00,378987.00,0.00,144289.00,10987.00,217139.00,0.00,0.00,0.00,2359688.00,1634556.00,2359688.00,0.00,105148.00,0.00,0.00,-204540.00,-204540.00,0.00,,,徐淑敏,1071221,1080114,
臺中市,68,陳成添,107年直轄市議員選舉,首次申報,4936300.00,2051000.00,0.00,12000.00,7800.00,845.00,7007945.00,5510000.00,7007945.00,0.00,3381593.00,2492205.00,14679.00,130516.00,158350.00,134515.00,641890.00,322000.00,0.00,397714.00,7673462.00,6505317.00,7673462.00,0.00,3735945.00,17600.00,0.00,-647917.00,-665517.00,17600.00,,,王志誠,1071224,1080120,1080301
臺中市,69,陳廷秀,107年直轄市議員選舉,首次申報,936600.00,150000.00,0.00,0.00,2111.00,72.00,1088783.00,889000.00,1088783.00,0.00,0.00,739100.00,0.00,0.00,0.00,0.00,115100.00,100000.00,50000.00,252300.00,1256500.00,1129500.00,1256500.00,0.00,72.00,0.00,0.00,-167717.00,-167717.00,0.00,,,陳曉盈,1080219,1080219,1080412
臺中市,70,陳東林,107年直轄市議員選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,陳東林,1071128,1071128,
臺中市,71,陳政顯,107年直轄市議員選舉,首次申報,4134000.00,1860000.00,0.00,30000.00,0.00,725.00,6024725.00,5627000.00,5939725.00,85000.00,329550.00,4376001.00,538445.00,380000.00,66880.00,28353.00,589839.00,0.00,0.00,0.00,6309068.00,5920848.00,6224068.00,85000.00,9690.00,0.00,0.00,-284343.00,-284343.00,0.00,,,林碧珠,1071221,1080131,1080308
臺中市,72,陳清龍,107年直轄市議員選舉,首次申報,10254888.00,2073000.00,0.00,100000.00,13000.00,196.00,12441084.00,9744888.00,12441084.00,0.00,1559415.00,8518160.00,30000.00,95000.00,1020210.00,1933.00,775639.00,600000.00,0.00,0.00,12600357.00,11712429.00,12600357.00,0.00,196.00,0.00,0.00,-159273.00,-159273.00,0.00,建智聯合會計師事務所,黃祥穎,劉芳君,1071223,1080215,1080402
臺中市,73,陳淑華,107年直轄市議員選舉,首次申報,2927288.00,748000.00,0.00,30000.00,42777.00,272.00,3748337.00,2762000.00,3748337.00,0.00,875789.00,2223037.00,161669.00,174669.00,261863.00,0.00,113228.00,10000.00,0.00,32650.00,3852905.00,3297665.00,3852905.00,0.00,488337.00,0.00,0.00,-104568.00,-104568.00,0.00,,,楊曜禎,1071221,1080219,1080416
臺中市,74,陳習珍,107年直轄市議員選舉,首次申報,41600.00,0.00,0.00,0.00,0.00,6.00,41606.00,0.00,41606.00,0.00,43000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43000.00,43000.00,43000.00,0.00,106.00,0.00,0.00,-1394.00,-1394.00,0.00,,,陳習珍,1071221,1071225,1080109
臺中市,75,陳錡湋,107年直轄市議員選舉,首次申報,0.00,0.00,0.00,0.00,147.00,0.00,147.00,0.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200000.00,0.00,117.00,0.00,200117.00,200000.00,200117.00,0.00,147.00,0.00,0.00,-199970.00,-199970.00,0.00,,,陳錡湋,1080218,1080217,1080525
臺中市,76,陳駿霖,107年直轄市議員選舉,首次申報,570000.00,270000.00,0.00,0.00,44000.00,21.00,884021.00,500000.00,884021.00,0.00,0.00,357500.00,0.00,0.00,100000.00,0.00,497100.00,45000.00,0.00,0.00,999600.00,799100.00,999600.00,0.00,238871.00,0.00,0.00,-115579.00,-115579.00,0.00,,,范崇德,1080225,1080224,1080530
臺中市,77,陳献宗,107年直轄市議員選舉,首次申報,6000.00,0.00,0.00,0.00,0.00,0.00,6000.00,0.00,6000.00,0.00,0.00,1250.00,5000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6250.00,0.00,6250.00,0.00,0.00,0.00,0.00,-250.00,-250.00,0.00,,,陳冠臻,1071124,1080118,1080125
臺中市,78,曾朝榮,107年直轄市議員選舉,首次申報,11557900.00,5704000.00,0.00,176000.00,10000.00,1438.00,17449338.00,12618000.00,17399238.00,50100.00,1977860.00,4282106.00,171874.00,224021.00,1671819.00,162092.00,916944.00,906000.00,0.00,355225.00,10667941.00,9381271.00,10617841.00,50100.00,6781397.00,0.00,0.00,6781397.00,6781397.00,0.00,亞東聯合會計師事務所,廖英任,盧瑞英,1071224,1080131,
臺中市,79,游金隆,107年直轄市議員選舉,首次申報,463688.00,363000.00,0.00,0.00,176300.00,0.00,1002988.00,366000.00,1002988.00,0.00,351483.00,417812.00,29700.00,0.00,128060.00,0.00,217620.00,71000.00,0.00,14400.00,1230075.00,927602.00,1230075.00,0.00,0.00,0.00,0.00,-227087.00,-227087.00,0.00,,,林麗玲,1080222,1080220,1080518
